composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	source	display_year	Fbb	Cbb	Gbb	Dbb	Abb	Ebb	Bbb	Fb	Cb	Gb	Db	Ab	Eb	Bb	F	C	G	D	A	E	B	F#	C#	G#	D#	A#	E#	B#	F##	C##	G##	D##	A##	E##	B##
Koželuh	Leopold	Piano Sonata	Op.	13	3	2	Cantabile	1784.0		DB	1784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	8.0	68.0	44.0	60.0	103.0	119.0	37.0	57.0	31.0	10.0	9.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	13	3	3	Presto	1784.0		DB	1784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	23.0	6.0	14.0	57.0	81.0	99.0	99.0	73.0	173.0	129.0	48.0	47.0	9.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	15	1	1	Largo - Allegro molto - Largo	1784.0		DB	1784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	10.0	73.0	129.0	101.0	116.0	262.0	415.0	182.0	125.0	201.0	199.0	33.0	3.0	8.0	21.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	15	1	2	Rondeau - Allegro	1784.0		DB	1784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	145.0	236.0	150.0	171.0	326.0	511.0	230.0	80.0	77.0	92.0	25.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	15	2	1	Allegro	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	22.0	18.0	20.0	59.0	159.0	306.0	126.0	171.0	322.0	240.0	255.0	64.0	14.0	25.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	15	2	2	Poco adagio	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	1.0	15.0	12.0	6.0	38.0	131.0	150.0	111.0	118.0	132.0	209.0	151.0	33.0	14.0	92.0	43.0	25.0	5.0	0.0	2.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	15	2	3	Presto	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	28.0	53.0	32.0	101.0	352.0	202.0	95.0	82.0	141.0	77.0	22.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	1	1	Largo	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	17.0	4.0	24.0	21.0	10.0	24.0	84.0	116.0	118.0	79.0	96.0	143.0	65.0	44.0	20.0	18.0	20.0	4.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	1	2	Allegro agitato	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	2.0	15.0	55.0	33.0	28.0	72.0	65.0	88.0	60.0	19.0	16.0	29.0	16.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	1	3	Finale - Allegretto	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	64.0	116.0	88.0	95.0	181.0	192.0	182.0	129.0	45.0	82.0	89.0	17.0	7.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	2	1	Allegro molto	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	37.0	214.0	228.0	85.0	253.0	322.0	271.0	173.0	104.0	47.0	90.0	71.0	14.0	5.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	2	2	Adagio	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	88.0	129.0	71.0	135.0	270.0	182.0	115.0	57.0	27.0	38.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	2	3	Allegro molto	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	13.0	142.0	217.0	129.0	227.0	310.0	326.0	149.0	25.0	61.0	87.0	40.0	46.0	8.0	6.0	31.0	6.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	3	1	Allegro	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	40.0	67.0	37.0	83.0	282.0	237.0	154.0	214.0	240.0	183.0	197.0	38.0	21.0	82.0	21.0	18.0	14.0	3.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	17	3	2	Rondeau - Allegretto	1785.0		DB	1785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	7.0	21.0	106.0	186.0	134.0	107.0	109.0	134.0	89.0	27.0	4.0	15.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	1	1	Allegro	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	2.0	0.0	36.0	62.0	50.0	55.0	79.0	112.0	106.0	45.0	20.0	5.0	16.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	1	2	Adagio	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	218.0	17.0	92.0	370.0	285.0	170.0	112.0	123.0	180.0	177.0	55.0	39.0	7.0	22.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	1	3	Rondeau - Allegretto	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	1.0	28.0	38.0	51.0	48.0	43.0	44.0	54.0	55.0	10.0	19.0	2.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	2	1	Allegro	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	25.0	50.0	24.0	166.0	358.0	243.0	177.0	226.0	192.0	127.0	57.0	31.0	29.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	2	2	Adagio	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	10.0	61.0	290.0	143.0	107.0	282.0	236.0	242.0	152.0	15.0	35.0	74.0	4.0	6.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	2	3	Rondeau - Allegretto	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	64.0	166.0	144.0	103.0	219.0	276.0	160.0	62.0	62.0	42.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	3	1	Moderato	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	4.0	7.0	79.0	154.0	52.0	96.0	220.0	239.0	138.0	55.0	60.0	76.0	62.0	22.0	7.0	9.0	14.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	3	2	Poco adagio	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	21.0	0.0	4.0	34.0	61.0	225.0	262.0	184.0	227.0	359.0	308.0	185.0	80.0	165.0	150.0	63.0	42.0	93.0	45.0	34.0	2.0	5.0	7.0	0.0	0.0	4.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	20	3	3	Rondeau - Allegretto	1786.0		DB	1786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	51.0	86.0	47.0	55.0	113.0	93.0	37.0	29.0	23.0	25.0	22.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	26	1	1	Allegro	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	18.0	82.0	223.0	256.0	331.0	244.0	342.0	392.0	203.0	70.0	93.0	125.0	84.0	84.0	82.0	91.0	80.0	35.0	23.0	25.0	16.0	9.0	3.0	0.0	1.0	0.0	0.0	1.0
Koželuh	Leopold	Piano Sonata	Op.	26	1	2	Adagio	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	19.0	40.0	79.0	96.0	74.0	96.0	214.0	172.0	73.0	79.0	121.0	53.0	34.0	9.0	19.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	26	1	3	Rondeau - Allegretto	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	3.0	59.0	70.0	97.0	79.0	53.0	101.0	29.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	26	2	1	Allegro	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	19.0	15.0	8.0	35.0	54.0	50.0	41.0	13.0	25.0	20.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	26	2	2	Andante con variazione	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	41.0	116.0	84.0	54.0	31.0	75.0	28.0	21.0	3.0	1.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	26	3	1	Allegro	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	4.0	36.0	63.0	66.0	27.0	56.0	45.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	26	3	2	Larghetto alla Siziliana	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	114.0	186.0	230.0	99.0	62.0	135.0	54.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	26	3	3	Rondeau Allegro con Fuoco	1788.0		DB	1788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	27.0	67.0	39.0	105.0	125.0	360.0	186.0	155.0	108.0	146.0	67.0	79.0	116.0	84.0	27.0	27.0	61.0	33.0	12.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	1	1	Allegro	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	13.0	22.0	29.0	43.0	44.0	78.0	67.0	27.0	42.0	30.0	27.0	36.0	24.0	14.0	7.0	8.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	1	2	Poco adagio	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	24.0	5.0	28.0	66.0	108.0	84.0	55.0	95.0	168.0	125.0	43.0	14.0	36.0	20.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	1	3	Rondeau - Allegretto	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	25.0	155.0	181.0	62.0	115.0	300.0	212.0	134.0	21.0	37.0	74.0	65.0	19.0	11.0	8.0	4.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	2	1	Allegro	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	16.0	0.0	12.0	197.0	313.0	163.0	180.0	408.0	390.0	180.0	30.0	28.0	56.0	79.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	2	2	Andante	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	6.0	15.0	62.0	91.0	134.0	110.0	105.0	118.0	60.0	21.0	13.0	14.0	1.0	9.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	2	3	Rondeau - Allegretto	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	23.0	38.0	80.0	158.0	161.0	125.0	104.0	130.0	100.0	79.0	142.0	381.0	319.0	204.0	395.0	595.0	404.0	163.0	8.0	45.0	71.0	68.0	16.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	3	1	Largo - Allegro - Largo	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	57.0	132.0	216.0	280.0	181.0	168.0	243.0	150.0	48.0	24.0	10.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	30	3	2	Rondeau - Allegretto	1789.0		DB	1789.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	12.0	22.0	175.0	168.0	222.0	155.0	174.0	207.0	139.0	38.0	27.0	25.0	34.0	7.0	1.0	0.0	1.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	1	1	Allegro	1791.0		DB	1791.0	0.0	0.0	0.0	0.0	0.0	6.0	20.0	0.0	44.0	122.0	287.0	98.0	79.0	280.0	345.0	115.0	36.0	7.0	131.0	50.0	20.0	6.0	24.0	4.0	10.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	1	2	Adagio	1791.0		DB	1791.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	31.0	32.0	73.0	113.0	169.0	216.0	146.0	96.0	131.0	79.0	26.0	33.0	24.0	18.0	8.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	1	3	Rondo - Allegretto	1791.0		DB	1791.0	0.0	0.0	0.0	0.0	14.0	29.0	41.0	26.0	57.0	213.0	397.0	267.0	88.0	162.0	269.0	190.0	77.0	31.0	92.0	102.0	34.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	2	1	Allegro	1791.0		DB	1791.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	32.0	63.0	51.0	211.0	229.0	239.0	186.0	189.0	135.0	88.0	36.0	18.0	13.0	9.0	2.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	2	2	Adagio	1791.0		DB	1791.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	35.0	32.0	57.0	134.0	433.0	304.0	125.0	305.0	455.0	290.0	127.0	5.0	8.0	65.0	13.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	2	3	Rondo - Allegro	1791.0		DB	1791.0	0.0	1.0	0.0	0.0	0.0	0.0	61.0	17.0	33.0	117.0	215.0	248.0	110.0	99.0	151.0	94.0	49.0	83.0	127.0	79.0	48.0	99.0	95.0	99.0	38.0	5.0	11.0	36.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	3	1	Largo - Allegro agitato	1791.0		DB	1791.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	28.0	38.0	54.0	32.0	28.0	36.0	24.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	35	3	2	Allegretto	1791.0		DB	1791.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	20.0	26.0	11.0	21.0	28.0	37.0	14.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	38	3	1	Largo - Allegro agitato - Allegretto	1793.0		DB	1793.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	35.0	12.0	65.0	187.0	196.0	73.0	88.0	127.0	61.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	38	3	2	Allegretto	1793.0		DB	1793.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	78.0	61.0	27.0	40.0	91.0	70.0	46.0	4.0	3.0	12.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	51	1	1	Allegro	1803.0		DB	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	12.0	19.0	15.0	29.0	59.0	50.0	22.0	13.0	32.0	9.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	51	1	2	Adagio	1803.0		DB	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	23.0	0.0	46.0	131.0	110.0	121.0	107.0	112.0	91.0	43.0	0.0	9.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	51	1	3	Rondo - Vivace	1803.0		DB	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	42.0	112.0	103.0	59.0	149.0	240.0	270.0	157.0	50.0	70.0	55.0	32.0	24.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	51	2	1	Largo - Allegro molto	1803.0		DB	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	10.0	45.0	76.0	103.0	86.0	65.0	73.0	54.0	23.0	11.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	51	2	2	Rondeau - Allegretto	1803.0		DB	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	27.0	73.0	99.0	28.0	67.0	105.0	105.0	31.0	9.0	15.0	28.0	3.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	51	3	1	Largo - Allegro molto e agitato	1803.0		DB	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	30.0	0.0	16.0	51.0	138.0	87.0	68.0	75.0	50.0	24.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Koželuh	Leopold	Piano Sonata	Op.	51	3	2	Rondeau - Allegretto	1803.0		DB	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	21.0	41.0	13.0	32.0	47.0	58.0	115.0	53.0	97.0	203.0	204.0	119.0	29.0	57.0	41.0	22.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos					Introducción		1894.0	MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	9.0	16.0	108.0	105.0	108.0	185.0	82.0	53.0	107.0	47.0	2.0	56.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos				1	Melodico		1894.0	MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	85.0	45.0	50.0	95.0	105.0	120.0	53.0	0.0	18.0	25.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos				2	Tempo de Vals noble		1894.0	MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	20.0	8.0	128.0	181.0	312.0	89.0	30.0	125.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos				3	Tempo de Vals lento		1894.0	MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	95.0	103.0	65.0	68.0	93.0	68.0	13.0	0.0	7.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos				4	Allegro humoristico		1900.0	MS	1900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	68.0	225.0	176.0	112.0	242.0	385.0	488.0	190.0	84.0	66.0	81.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos				5	Allegretto elegante		1900.0	MS	1900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33.0	142.0	63.0	16.0	81.0	259.0	160.0	40.0	0.0	21.0	40.0	20.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos				6	Quasi ad libitum sentimental		1900.0	MS	1900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	49.0	26.0	27.0	56.0	113.0	137.0	77.0	26.0	66.0	27.0	26.0	9.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos				7	Vivo		1900.0	MS	1900.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0	70.0	98.0	96.0	64.0	72.0	67.0	32.0	6.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granados	Enrique	Valses poéticos					Coda		1900.0	MS	1900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	30.0	65.0	51.0	40.0	64.0	87.0	91.0	44.0	6.0	12.0	29.0	24.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Songs of Travel				1	The Vagabond		1904.0	MS	1904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	13.0	14.0	21.0	39.0	22.0	32.0	45.0	41.0	25.0	5.0	4.0	13.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Songs of Travel				2	Let Beauty Awake		1904.0	MS	1904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	52.0	68.0	236.0	256.0	104.0	112.0	243.0	415.0	582.0	555.0	254.0	346.0	315.0	110.0	33.0	13.0	7.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Songs of Travel				3	The Roadside Fire		1904.0	MS	1904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	28.0	72.0	155.0	132.0	79.0	71.0	79.0	30.0	14.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Songs of Travel				4	Youth and Love		1904.0	MS	1904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	44.0	70.0	38.0	71.0	103.0	121.0	52.0	14.0	3.0	31.0	15.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Songs of Travel				5	In Dreams		1904.0	MS	1904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	15.0	74.0	60.0	54.0	59.0	74.0	92.0	46.0	7.0	5.0	23.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Songs of Travel				6	The Infinite Shining Heavens		1904.0	MS	1904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	22.0	0.0	15.0	40.0	68.0	50.0	34.0	22.0	45.0	21.0	12.0	3.0	9.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Songs of Travel				7	Whither Must I Wander?		1904.0	MS	1904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	1.0	70.0	156.0	328.0	200.0	71.0	119.0	181.0	53.0	19.0	7.0	12.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
